Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Yoo, E; Kim, J; Hosono, E; Zhou, H; Kudo, T; Honma, I",Large reversible Li storage of graphene nanosheet families for use in rechargeable lithium ion batteries,"The lithium storage properties of graphene nanosheet (GNS) materials as high capacity anode materials for rechargeable lithium secondary batteries (LIB) were investigated. Graphite is a practical anode material used for LIB, because of its capability for reversible lithium ion intercalation in the layered crystals, and the structural similarities of GNS to graphite may provide another type of intercalation anode compound. While the accommodation of lithium in these layered compounds is influenced by the layer spacing between the graphene nanosheets, control of the intergraphene sheet distance through interacting molecules such as carbon nanotubes (CNT) or fullerenes (C-60) might be crucial for enhancement of the storage capacity. The specific capacity of GNS was found to be 540 mAh/g, which is much larger than that of graphite, and this was increased up to 730 mAh/g and 784 mAh/g, respectively, by the incorporation of macromolecules of CNT and C-60 to the GNS.",10.1021/nl800957b,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Huang, MH; Wu, YY; Feick, H; Tran, N; Weber, E; Yang, PD",Catalytic growth of zinc oxide nanowires by vapor transport,,10.1002/1521-4095(200101)13:2<113::AID-ADMA113>3.0.CO;2-H,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Silling, SA",Reformulation of elasticity theory for discontinuities and long-range forces,"Some materials may naturally form discontinuities such as cracks as a result of deformation. As an aid to the modeling of such materials, a new framework for the basic equations of continuum mechanics, called the 'peridynamic' formulation, is proposed. The propagation of linear stress waves in the new theory is discussed, and wave dispersion relations are derived. Material stability and its connection with wave propagation is investigated, It is demonstrated by an example that the reformulated approach permits the solution of fracture problems using the same equations either on or off the crack surface or crack tip. This is an advantage for modeling problems in which the location of a crack is not known in advance. (C) 1999 Elsevier Science Ltd. All rights reserved.",10.1016/S0022-5096(99)00029-0,12,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,yes,no,no,yes,no
J,"Mannsfeld, SCB; Tee, BCK; Stoltenberg, RM; Chen, CVHH; Barman, S; Muir, BVO; Sokolov, AN; Reese, C; Bao, ZN",Highly sensitive flexible pressure sensors with microstructured rubber dielectric layers,"The development of an electronic skin is critical to the realization of artificial intelligence that comes into direct contact with humans, and to biomedical applications such as prosthetic skin. To mimic the tactile sensing properties of natural skin, large arrays of pixel pressure sensors on a flexible and stretchable substrate are required. We demonstrate flexible, capacitive pressure sensors with unprecedented sensitivity and very short response times that can be inexpensively fabricated over large areas by microstructuring of thin films of the biocompatible elastomer polydimethylsiloxane. The pressure sensitivity of the microstructured films far surpassed that exhibited by unstructured elastomeric films of similar thickness, and is tunable by using different microstructures. The microstructured films were integrated into organic field-effect transistors as the dielectric layer, forming a new type of active sensor device with similarly excellent sensitivity and response times.",10.1038/nmat2834,13,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,
J,"Ritchie, RO",The conflicts between strength and toughness,"The attainment of both strength and toughness is a vital requirement for most structural materials; unfortunately these properties are generally mutually exclusive. Although the quest continues for stronger and harder materials, these have little to no use as bulk structural materials without appropriate fracture resistance. It is the lower-strength, and hence higher-toughness, materials that find use for most safety-critical applications where premature or, worse still, catastrophic fracture is unacceptable. For these reasons, the development of strong and tough (damage-tolerant) materials has traditionally been an exercise in compromise between hardness versus ductility. Drawing examples from metallic glasses, natural and biological materials, and structural and biomimetic ceramics, we examine some of the newer strategies in dealing with this conflict. Specifically, we focus on the interplay between the mechanisms that individually contribute to strength and toughness, noting that these phenomena can originate from very different lengthscales in a material's structural architecture. We show how these new and natural materials can defeat the conflict of strength versus toughness and achieve unprecedented levels of damage tolerance within their respective material classes.",10.1038/NMAT3115,14,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes
J,"Lam, DCC; Yang, F; Chong, ACM; Wang, J; Tong, P",Experiments and theory in strain gradient elasticity,"Conventional strain-based mechanics theory does not account for contributions from strain gradients. Failure to include strain gradient contributions can lead to underestimates of stresses and size-dependent behaviors in small-scale structures. In this paper, a new set of higher-order metrics is developed to characterize strain gradient behaviors. This set enables the application of the higher-order equilibrium conditions to strain gradient elasticity theory and reduces the number of independent elastic length scale parameters from five to three. On the basis of this new strain gradient theory, a strain gradient elastic bending theory for plane-strain beams is developed. Solutions for cantilever bending with a moment and line force applied at the free end are constructed based on the new higher-order bending theory. In classical bending theory, the normalized bending rigidity is independent of the length and thickness of the beam. In the solutions developed from the higher-order bending theory, the normalized higher-order bending rigidity has a new dependence on the thickness of the beam and on a higher-order bending parameter, b(h). To determine the significance of the size dependence, we fabricated micron-sized beams and conducted bending tests using a nanoindenter. We found that the normalized beam rigidity exhibited an inverse squared dependence on the beam's thickness as predicted by the strain gradient elastic bending theory, and that the higher-order bending parameter, bh, is on the micron-scale. Potential errors from the experiments, model and fabrication were estimated and determined to be small relative to the observed increase in beam's bending rigidity. The present results indicate that the elastic strain gradient effect is significant in elastic deformation of small-scale structures. (C) 2003 Elsevier Science Ltd. All rights reserved.",10.1016/S0022-5096(03)00053-X,15,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes
J,"Mark, P; Nilsson, L","Structure and dynamics of the TIP3P, SPC, and SPC/E water models at 298 K","Molecular dynamics simulations of five water models, the TIP3P (original and modified), SPC (original and refined), and SPC/E (original), were performed using the CHARMM molecular mechanics program. All simulations were carried out in the microcanonical NVE ensemble, using 901 water molecules in a cubic simulation cell furnished with periodic boundary conditions at 298 K. The SHAKE algorithm was used to keep water molecules rigid. Nanosecond trajectories were calculated with all water models for high statistical accuracy. The characteristic self-diffusion coefficients D and radial distribution functions, g(OO), g(OH), and g(HH) for all five water models were determined and compared to experimental data. The effects of velocity resealing on the self-diffusion coefficient D were examined. All these empirical water models used in this study are similar by having three interaction sites, but the small differences in their pair potentials composed of Lennard-Jones (LJ) and Coulombic terms give significant differences in the calculated self-diffusion coefficients, and in the height of the second peak of the radial distribution function g(OO).",10.1021/jp003020w,16,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,no
J,"Gajdos, M; Hummer, K; Kresse, G; Furthmüller, J; Bechstedt, F",Linear optical properties in the projector-augmented wave methodology -: art. no. 045112,"In this work we derive closed expressions for the head of the frequency-dependent microscopic polarizability matrix in the projector-augmented wave (PAW) methodology. Contrary to previous applications, the longitudinal expression is utilized, resulting in dielectric properties that are largely independent of the applied potentials. The improved accuracy of the present approach is demonstrated by comparing the longitudinal and transversal expressions of the polarizability matrix for a number of cubic semiconductors and one insulator, i.e., Si, SiC, AlP, GaAs, and diamond (C), respectively. The methodology is readily extendable to more complicated nonlocal Hamiltonians or to the calculation of the macroscopic dielectric matrix including local field effects in the random phase or density functional approximation, which is demonstrated for the previously mentioned model systems. Furthermore, density functional perturbation theory is extended to the PAW method, and the respective results are compared to those obtained by summation over the conduction band states.",10.1103/PhysRevB.73.045112,17,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,
J,"Kachru, S; Kallosh, R; Linde, A; Trivedi, SP",de Sitter vacua in string theory,"We outline the construction of metastable de Sitter vacua of type IIB string theory. Our starting point is highly warped IIB compactifications with nontrivial NS and RR three-form fluxes. By incorporating known corrections to the superpotential from Euclidean D-brane instantons or gaugino condensation, one can make models with all moduli fixed, yielding a supersymmetric AdS vacuum. Inclusion of a small number of (D3) over bar -branes in the resulting warped geometry allows one to uplift the AdS minimum and make it a metastable de Sitter ground state. The lifetime of our metastable de Sitter vacua is much greater than the cosmological time scale of 10(10) yr. We also prove, under certain conditions, that the lifetime of dS space in string theory will always be shorter than the recurrence time.",10.1103/PhysRevD.68.046005,18,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,
J,"Schnyder, AP; Ryu, S; Furusaki, A; Ludwig, AWW",Classification of topological insulators and superconductors in three spatial dimensions,"We systematically study topological phases of insulators and superconductors (or superfluids) in three spatial dimensions. We find that there exist three-dimensional (3D) topologically nontrivial insulators or superconductors in five out of ten symmetry classes introduced in seminal work by Altland and Zirnbauer within the context of random matrix theory, more than a decade ago. One of these is the recently introduced Z(2) topological insulator in the symplectic (or spin-orbit) symmetry class. We show that there exist precisely four more topological insulators. For these systems, all of which are time-reversal invariant in three dimensions, the space of insulating ground states satisfying certain discrete symmetry properties is partitioned into topological sectors that are separated by quantum phase transitions. Three of the above five topologically nontrivial phases can be realized as time-reversal invariant superconductors. In these the different topological sectors are characterized by an integer winding number defined in momentum space. When such 3D topological insulators are terminated by a two-dimensional surface, they support a number (which may be an arbitrary nonvanishing even number for singlet pairing) of Dirac fermion (Majorana fermion when spin-rotation symmetry is completely broken) surface modes which remain gapless under arbitrary perturbations of the Hamiltonian that preserve the characteristic discrete symmetries, including disorder. In particular, these surface modes completely evade Anderson localization from random impurities. These topological phases can be thought of as three-dimensional analogs of well-known paired topological phases in two spatial dimensions such as the spinless chiral (p(x)+/- ip(y))-wave superconductor (or Moore-Read Pfaffian state). In the corresponding topologically nontrivial (analogous to ""weak pairing"") and topologically trivial (analogous to ""strong pairing"") 3D phases, the wave functions exhibit markedly distinct behavior. When an electromagnetic U(1) gauge field and fluctuations of the gap functions are included in the dynamics, the superconducting phases with nonvanishing winding number possess nontrivial topological ground-state degeneracies.",10.1103/PhysRevB.78.195125,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Oreg, Y; Refael, G; von Oppen, F",Helical Liquids and Majorana Bound States in Quantum Wires,"We show that the combination of spin-orbit coupling with a Zeeman field or strong interactions may lead to the formation of a helical electron liquid in single-channel quantum wires, with spin and velocity perfectly correlated. We argue that zero-energy Majorana bound states are formed in various situations when such wires are situated in proximity to a conventional s-wave superconductor. This occurs when the external magnetic field, the superconducting gap, or, most simply, the chemical potential vary along the wire. These Majorana states do not require the presence of a vortex in the system. Experimental consequences of the helical liquid and the Majorana states are also discussed.",10.1103/PhysRevLett.105.177002,20,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,no,yes,yes,yes,
J,"Vayssieres, L",Growth of arrayed nanorods and nanowires of ZnO from aqueous solutions,"A novel approach to the rational fabrication of smart and functional metal oxide particulate thin films and coatings is demonstrated on the growth of ZnO nanowires and oriented nanorod arrays. The synthesis involves a template-less and surfactant-free aqueous method, which enables the generation of, at large-scale, low-cost, and moderate temperatures, advanced metal oxide thin films with controlled complexity. The strategy consists of monitoring of the nucleation, growth, and aging processes by means of chemical and electrostatic control of the interfacial free energy. It enables the control of the size of nano-, mess-, and microcrystallites, their surface morphology, orientations onto various substrates, and crystal structures.",10.1002/adma.200390108,21,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes
J,"Liu, N; Mesch, M; Weiss, T; Hentschel, M; Giessen, H",Infrared Perfect Absorber and Its Application As Plasmonic Sensor,We experimentally demonstrate a perfect plasmonic absorber at lambda = 16 mu m Its polarization-independent absorbance is 99% at normal incidence and remains very high over a wide angular range of incidence around +/- 80 degrees We introduce a novel concept to utilize this perfect absorber as plasmonic sensor for refractive index sensing This sensing strategy offers great potential to maintain the performance of localized surface plasmon sensors even in nonlaboratory environments due to its simple and robust measurement scheme,10.1021/nl9041033,22,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,yes,yes,
J,"Hagelaar, GJM; Pitchford, LC",Solving the Boltzmann equation to obtain electron transport coefficients and rate coefficients for fluid models,"Fluid models of gas discharges require the input of transport coefficients and rate coefficients that depend on the electron energy distribution function. Such coefficients are usually calculated from collision cross-section data by solving the electron Boltzmann equation (BE). In this paper we present a new user-friendly BE solver developed especially for this purpose, freely available under the name BOLSIG+, which is more general and easier to use than most other BE solvers available. The solver provides steady-state solutions of the BE for electrons in a uniform electric field, using the classical two-term expansion, and is able to account for different growth models, quasi-stationary and oscillating fields, electron-neutral collisions and electron-electron collisions. We show that for the approximations we use, the BE takes the form of a convection-diffusion continuity-equation with a non-local source term in energy space. To solve this equation we use an exponential scheme commonly used for convection-diffusion problems. The calculated electron transport coefficients and rate coefficients are defined so as to ensure maximum consistency with the fluid equations. We discuss how these coefficients are best used in fluid models and illustrate the influence of some essential parameters and approximations.",10.1088/0963-0252/14/4/011,23,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes
J,"Weedbrook, C; Pirandola, S; García-Patrón, R; Cerf, NJ; Ralph, TC; Shapiro, JH; Lloyd, S",Gaussian quantum information,"The science of quantum information has arisen over the last two decades centered on the manipulation of individual quanta of information, known as quantum bits or qubits. Quantum computers, quantum cryptography, and quantum teleportation are among the most celebrated ideas that have emerged from this new field. It was realized later on that using continuous-variable quantum information carriers, instead of qubits, constitutes an extremely powerful alternative approach to quantum information processing. This review focuses on continuous-variable quantum information processes that rely on any combination of Gaussian states, Gaussian operations, and Gaussian measurements. Interestingly, such a restriction to the Gaussian realm comes with various benefits, since on the theoretical side, simple analytical tools are available and, on the experimental side, optical components effecting Gaussian processes are readily available in the laboratory. Yet, Gaussian quantum information processing opens the way to a wide variety of tasks and applications, including quantum communication, quantum cryptography, quantum computation, quantum teleportation, and quantum state and channel discrimination. This review reports on the state of the art in this field, ranging from the basic theoretical tools and landmark experimental realizations to the most recent successful developments.",10.1103/RevModPhys.84.621,24,yes,yes,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,yes,no
J,"Song, JZ; Li, JH; Li, XM; Xu, LM; Dong, YH; Zeng, HB",Quantum Dot Light-Emitting Diodes Based on Inorganic Perovskite Cesium Lead Halides (CsPbX<sub>3</sub>),"Novel quantum-dot light-emitting diodes based on all-inorganic perovskite CsPbX3 (X = Cl, Br, I) nanocrystals are reported. The well-dispersed, single-crystal quantum dots (QDs) exhibit high quantum yields, and tunable light emission wavelength. The demonstration of these novel perovskite QDs opens a new avenue toward designing optoelectronic devices, such as displays, photodetectors, solar cells, and lasers.",10.1002/adma.201502567,25,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,yes,yes,yes,yes
J,"Calabrese, P; Cardy, J",Entanglement entropy and quantum field theory,"We carry out a systematic study of entanglement entropy in relativistic quantum field theory. This is defined as the von Neumann entropy S-A = - Trrho(A) log rho(A) corresponding to the reduced density matrix rho(A) of a subsystem A. For the case of a 1+1-dimensional critical system, whose continuum limit is a conformal field theory with central charge c, we re-derive the result S-A similar to (c/3) log l of Holzhey et al when A is a finite interval of length l in an infinite system, and extend it to many other cases: finite systems, finite temperatures, and when A consists of an arbitrary number of disjoint intervals. For such a system away from its critical point, when the correlation length. is large but finite, we show that S-A similar to A(c/6) log xi, where A is the number of boundary points of A. These results are verified for a free massive field theory, which is also used to confirm a scaling ansatz for the case of finite size off-critical systems, and for integrable lattice models, such as the Ising and XXZ models, which are solvable by corner transfer matrix methods. Finally the free field results are extended to higher dimensions, and used to motivate a scaling form for the singular part of the entanglement entropy near a quantum phase transition.",10.1088/1742-5468/2004/06/P06002,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Ferrari, AC; Robertson, J","Resonant Raman spectroscopy of disordered, amorphous, and diamondlike carbon","The Raman spectra of a wide range of disordered and amorphous carbons have been measured under excitation from 785 to 229 nm. The dispersion of peak positions and intensities with excitation wavelength is used to understand the nature of resonant Raman scattering in carbon and how to derive the local bonding and disorder from the Raman spectra. The spectra show three basic features, the D and G around 1600 and 1350 cm(-1) for visible excitation and an extra T peak, for UV excitation, at similar to 1060 cm(-1). The G peak, due to the stretching motion of sp(2) pairs, is a good indicator of disorder. It shows dispersion only in amorphous networks, with a dispersion rate proportional to the degree of disorder. Its shift well above 1600 cm(-1) under UV excitation indicates the presence of sp(2) chains. The dispersion of the D peak is strongest in ordered carbons. It shows little dispersion in amorphous carbon, so that in UV excitation it becomes like a density-of-states feature of vibrations of sp(2) ringlike structures. The intensity ratio I(D)/I(G) falls with increasing UV excitation in all forms of carbon, with a faster decrease in more ordered carbons, so that it is generally small for UV excitation. The T peak, due to sp(3) vibrations, only appears in UV Raman, lying around 1060 cm(-1) for H-free carbons and around 980 cm(-1) in hydrogenated carbons. In hydrogenated carbons, the sp(3) C-H-x stretching modes around 2920 cm(-1) can be clearly detected for UV excitation. This assignment is confirmed by deuterium substitution.",10.1103/PhysRevB.64.075414,27,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no
